hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,name,email,phone-number,credit_card,random_noise
City Hotel,1.0,63.0,2017.0,August,33.0,13.0,2.0,3.0,2.0,1.0,0.0,BB,DEU,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,180.0,0.0,1.0,Canceled,2017-06-20,Amy Taylor,Taylor_Amy54@xfinity.com,110-178-0933,************7776,1.007464358245258
Resort Hotel,0.0,83.0,2016.0,August,32.0,1.0,3.0,7.0,1.0,0.0,0.0,BB,FRA,Direct,Direct,0.0,0.0,0.0,E,E,3.0,No Deposit,250.0,,0.0,Transient,202.0,0.0,2.0,Check-Out,2016-08-11,Alex Thompson,Alex_T@verizon.com,535-821-5619,************4630,0.6798213737573854
Resort Hotel,1.0,177.0,2017.0,April,13.0,1.0,2.0,5.0,2.0,0.0,0.0,BB,IRL,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0.0,Transient,71.57,0.0,0.0,Canceled,2016-10-06,Michael Wilkins,Wilkins_Michael14@hotmail.com,632-805-1788,************2025,0.1430005663902426
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7154146261445413
Resort Hotel,0.0,36.0,2016.0,May,22.0,23.0,1.0,2.0,2.0,0.0,0.0,BB,FRA,Online TA,TA/TO,0.0,0.0,0.0,A,C,0.0,No Deposit,240.0,,0.0,Transient-Party,75.0,1.0,1.0,Check-Out,2016-05-26,Charles Rodriguez,Rodriguez_Charles88@aol.com,800-110-6049,************9174,0.9652237089616286
City Hotel,1.0,56.0,2016.0,November,47.0,14.0,1.0,5.0,2.0,0.0,0.0,BB,BRA,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,88.4,0.0,0.0,Canceled,2016-09-20,Sarah Vasquez,Vasquez_Sarah@comcast.net,331-145-3388,************8266,-0.1122983717876396
City Hotel,1.0,24.0,2016.0,August,34.0,19.0,2.0,3.0,2.0,0.0,0.0,BB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,21.0,,0.0,Transient-Party,78.0,0.0,0.0,Canceled,2016-08-04,William Freeman PhD,William_PhD39@protonmail.com,736-524-5907,************5635,1.632611880155488
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5674843343031843
City Hotel,0.0,256.0,2016.0,August,35.0,26.0,0.0,2.0,2.0,0.0,0.0,BB,DEU,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,27.0,,0.0,Transient,72.25,0.0,1.0,Check-Out,2016-08-28,Michelle Cabrera DDS,MichelleDDS@protonmail.com,659-003-4077,************8339,-1.0674222241665678
City Hotel,0.0,14.0,2016.0,March,11.0,10.0,0.0,3.0,3.0,0.0,0.0,BB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,D,0.0,No Deposit,16.0,,0.0,Transient,102.0,0.0,1.0,Check-Out,2016-03-13,Meredith Diaz,Meredith_Diaz@hotmail.com,285-769-0300,************9629,-0.3535413110081616
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1436053831914987
City Hotel,0.0,91.0,2017.0,March,10.0,11.0,2.0,2.0,2.0,0.0,0.0,BB,POL,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,91.8,0.0,3.0,Check-Out,2017-03-15,Joshua Smith,Joshua.Smith@yandex.com,831-827-9480,************4235,-1.1385021609059025
City Hotel,1.0,51.0,2017.0,March,10.0,8.0,1.0,4.0,2.0,0.0,0.0,BB,CHE,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,9.0,,0.0,Transient,100.3,0.0,0.0,Canceled,2017-02-20,Dr. Andrea Moon,Dr..Moon31@hotmail.com,618-669-0180,************3611,1.9538191749958624
City Hotel,0.0,10.0,2016.0,April,17.0,22.0,0.0,1.0,2.0,0.0,0.0,BB,DNK,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,8.0,,0.0,Transient,131.0,0.0,1.0,Check-Out,2016-04-23,Jennifer Butler,JenniferButler@att.com,387-496-6575,************5051,0.2174338868492498
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1835653558472974
City Hotel,0.0,1.0,2015.0,November,45.0,5.0,0.0,1.0,1.0,0.0,0.0,BB,PRT,Corporate,Corporate,1.0,0.0,2.0,A,A,0.0,No Deposit,,40.0,0.0,Transient,65.0,0.0,0.0,Check-Out,2015-11-06,Kayla Terrell,Terrell_Kayla@xfinity.com,803-213-1126,************7025,-2.0135951192224897
City Hotel,0.0,36.0,2016.0,June,23.0,1.0,0.0,1.0,2.0,0.0,0.0,SC,GBR,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,89.1,0.0,2.0,Check-Out,2016-06-02,Paul Velasquez,Paul.V@zoho.com,990-473-8305,************5040,0.5299909851280161
City Hotel,0.0,53.0,2016.0,September,39.0,18.0,2.0,0.0,2.0,0.0,0.0,BB,DEU,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,27.0,,0.0,Transient,94.5,1.0,0.0,Check-Out,2016-09-20,Laura Grant,Laura_G@xfinity.com,826-492-1373,************5611,0.7655276810984653
City Hotel,0.0,84.0,2015.0,November,48.0,27.0,1.0,2.0,2.0,0.0,0.0,BB,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,3.0,No Deposit,1.0,,0.0,Transient-Party,64.0,0.0,0.0,Check-Out,2015-11-30,Cheryl Salazar,Salazar_Cheryl@hotmail.com,268-973-8501,************4832,0.1689442058527575
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1327489299092543
Resort Hotel,0.0,36.0,2016.0,March,11.0,10.0,2.0,5.0,2.0,0.0,0.0,BB,POL,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0.0,Transient,48.0,0.0,2.0,Check-Out,2016-03-17,Michael Dominguez,Dominguez.Michael16@comcast.net,661-000-6644,************7100,-1.0237868099837115
Resort Hotel,0.0,0.0,2016.0,November,46.0,7.0,1.0,0.0,2.0,0.0,0.0,BB,NLD,Direct,Direct,0.0,0.0,0.0,A,A,0.0,No Deposit,,,0.0,Transient,70.0,0.0,0.0,Check-Out,2016-11-08,Joel Lozano,Lozano.Joel@verizon.com,742-141-7466,************8930,0.6134630362679557
City Hotel,0.0,116.0,2016.0,April,18.0,28.0,2.0,5.0,2.0,0.0,0.0,BB,SWE,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,7.0,,0.0,Transient,73.77,0.0,1.0,Check-Out,2016-05-05,Lauren Gomez,LaurenGomez@outlook.com,324-281-6162,************2573,-1.868306107509316
Resort Hotel,0.0,32.0,2017.0,February,8.0,25.0,2.0,1.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,1.0,No Deposit,240.0,,0.0,Transient-Party,48.0,0.0,2.0,Check-Out,2017-02-28,Tina Fisher,Fisher.Tina@mail.com,218-174-5014,************7650,0.596590802615344
Resort Hotel,0.0,1.0,2016.0,May,20.0,9.0,0.0,0.0,1.0,0.0,0.0,BB,GBR,Direct,Direct,0.0,0.0,0.0,G,G,2.0,No Deposit,,,0.0,Transient,0.0,0.0,0.0,Check-Out,2016-05-09,Jackson Crawford,Jackson_Crawford@aol.com,814-958-0501,************4098,-0.8326347944815452
City Hotel,1.0,2.0,2016.0,October,44.0,26.0,0.0,2.0,1.0,0.0,0.0,BB,PRT,Direct,Direct,0.0,0.0,0.0,A,A,1.0,No Deposit,,,0.0,Transient,130.0,0.0,0.0,Canceled,2016-10-25,Andrea Smith,Smith_Andrea98@att.com,560-199-8536,************3581,1.130612518633834
Resort Hotel,0.0,0.0,2017.0,January,1.0,4.0,0.0,1.0,2.0,0.0,0.0,BB,PRT,Direct,Direct,0.0,0.0,0.0,A,E,0.0,No Deposit,,,0.0,Transient,64.0,0.0,0.0,Check-Out,2017-01-05,Tyler Jones,Jones_Tyler@outlook.com,925-738-5588,************9513,0.4565512503655051
City Hotel,1.0,75.0,2017.0,May,20.0,20.0,2.0,1.0,2.0,0.0,0.0,BB,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,229.0,,0.0,Transient-Party,90.0,0.0,0.0,Canceled,2017-04-10,William Smith,William.S54@aol.com,495-185-8888,************3536,-1.1662548732046167
City Hotel,0.0,34.0,2016.0,June,27.0,28.0,0.0,3.0,2.0,0.0,0.0,BB,DEU,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,27.0,,0.0,Transient,76.5,0.0,0.0,Check-Out,2016-07-01,Leslie Powell,Leslie_Powell58@yandex.com,447-615-6410,************2679,-1.9078184962537257
City Hotel,0.0,57.0,2016.0,April,17.0,22.0,1.0,2.0,3.0,0.0,0.0,BB,DEU,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,9.0,,0.0,Transient,137.7,0.0,2.0,Check-Out,2016-04-25,Jennifer Hall,Jennifer_H35@yahoo.com,400-977-8157,************9056,1.4622663541915433
City Hotel,1.0,4.0,2016.0,October,44.0,29.0,0.0,1.0,1.0,0.0,0.0,BB,PRT,Aviation,Corporate,0.0,0.0,0.0,D,D,0.0,No Deposit,,153.0,0.0,Transient,110.0,0.0,0.0,Canceled,2016-10-27,Veronica Richards,Veronica_R48@zoho.com,685-162-6462,************5226,-2.0158184780892245
City Hotel,0.0,89.0,2016.0,December,50.0,10.0,1.0,1.0,1.0,0.0,0.0,BB,ITA,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,96.0,0.0,2.0,Check-Out,2016-12-12,Nathan Mcpherson,NathanMcpherson@mail.com,525-510-1226,************8897,-0.4626293511470847
Resort Hotel,0.0,1.0,2016.0,November,49.0,30.0,0.0,3.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,240.0,,0.0,Transient,60.0,1.0,2.0,Check-Out,2016-12-03,David Sullivan,David.Sullivan@yahoo.com,969-486-1502,************4683,0.78133556417274
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2749642057239239
City Hotel,0.0,68.0,2017.0,June,26.0,30.0,2.0,3.0,2.0,1.0,0.0,BB,USA,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,7.0,,0.0,Transient,133.48,0.0,1.0,Check-Out,2017-07-05,Frances Holt,Frances_Holt@zoho.com,362-802-8004,************8263,-0.4660233907613044
City Hotel,1.0,393.0,2016.0,March,12.0,19.0,2.0,1.0,2.0,0.0,0.0,BB,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,Non Refund,1.0,,0.0,Transient,70.53,0.0,0.0,Canceled,2016-03-14,Jessica Collier,Jessica_Collier@verizon.com,232-425-5803,************3123,1.993091543317661
City Hotel,0.0,122.0,2016.0,June,25.0,13.0,1.0,4.0,3.0,0.0,0.0,BB,AUT,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,9.0,,0.0,Transient,150.45,0.0,2.0,Check-Out,2016-06-18,Manuel Jones,MJones@yahoo.com,561-887-4419,************7453,-1.1958784141192689
Resort Hotel,0.0,234.0,2017.0,May,19.0,13.0,2.0,5.0,2.0,0.0,0.0,BB,IRL,Online TA,TA/TO,0.0,0.0,0.0,A,A,2.0,No Deposit,240.0,,0.0,Transient,55.71,0.0,1.0,Check-Out,2017-05-20,Jacqueline Mclaughlin,JacquelineMclaughlin@zoho.com,644-699-8728,************2346,0.6918982065445688
City Hotel,0.0,64.0,2016.0,March,11.0,11.0,1.0,2.0,2.0,0.0,0.0,SC,GBR,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,7.0,,0.0,Transient,51.97,0.0,1.0,Check-Out,2016-03-14,Sharon Payne,Sharon_Payne@hotmail.com,587-246-0975,************4230,-1.6495139346850842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3400178371606113
Resort Hotel,0.0,80.0,2016.0,May,21.0,19.0,2.0,5.0,2.0,0.0,0.0,BB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,5.0,,0.0,Transient,56.72,0.0,0.0,Check-Out,2016-05-26,Jennifer Howell,Jennifer.H34@att.com,215-529-2327,************9328,-0.5717972990659206
City Hotel,1.0,18.0,2016.0,September,37.0,4.0,1.0,0.0,2.0,0.0,0.0,SC,BEL,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,118.0,0.0,0.0,Canceled,2016-08-18,Patricia Mckinney,Patricia_Mckinney46@yahoo.com,190-507-1644,************9622,0.3026374225697804
City Hotel,0.0,20.0,2016.0,June,25.0,12.0,2.0,1.0,2.0,0.0,0.0,SC,CHE,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,99.0,0.0,1.0,Check-Out,2016-06-15,Lisa Martinez,Lisa.M@gmail.com,896-304-0815,************8016,-0.3801273344169132
City Hotel,0.0,130.0,2016.0,September,40.0,29.0,0.0,3.0,2.0,0.0,0.0,BB,NLD,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,9.0,,0.0,Transient,139.5,0.0,2.0,Check-Out,2016-10-02,Jason Brown,Jason_Brown@att.com,746-171-7845,************7877,-1.6151182060487916
City Hotel,0.0,36.0,2016.0,July,28.0,9.0,2.0,1.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,135.9,0.0,2.0,Check-Out,2016-07-12,Kara Arnold,Kara_Arnold@att.com,509-319-1388,************5427,1.3694322806308503
Resort Hotel,0.0,112.0,2015.0,December,53.0,30.0,0.0,3.0,2.0,0.0,0.0,Undefined,PRT,Groups,Direct,0.0,0.0,0.0,D,D,0.0,No Deposit,,,0.0,Transient-Party,237.33,0.0,0.0,Check-Out,2016-01-02,Tiffany Johnson,Tiffany_Johnson@aol.com,326-559-0835,************1289,1.323104432913093
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.993766355002387
City Hotel,1.0,25.0,2017.0,June,26.0,27.0,0.0,1.0,2.0,0.0,0.0,BB,PRT,Corporate,Corporate,0.0,0.0,0.0,A,A,0.0,No Deposit,,280.0,0.0,Transient-Party,100.0,0.0,0.0,Canceled,2017-06-02,Krista Jefferson,Krista.Jefferson@gmail.com,979-161-4822,************4748,-0.6866621896844369
City Hotel,0.0,204.0,2017.0,July,30.0,29.0,2.0,5.0,2.0,0.0,0.0,BB,DEU,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,22.0,,0.0,Transient,75.65,0.0,0.0,Check-Out,2017-08-05,David Holmes,Holmes_David@gmail.com,856-756-3059,************2052,-1.1343978383979374
City Hotel,0.0,44.0,2016.0,January,1.0,2.0,2.0,1.0,2.0,0.0,0.0,HB,ITA,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,1.0,,0.0,Transient-Party,98.0,0.0,0.0,Check-Out,2016-01-05,Rachel Hughes,Hughes_Rachel@xfinity.com,274-059-5992,************3648,0.2093404043119706
Resort Hotel,0.0,10.0,2016.0,October,44.0,29.0,0.0,1.0,2.0,0.0,0.0,BB,PRT,Direct,Direct,0.0,0.0,0.0,A,A,0.0,Non Refund,,,0.0,Transient-Party,38.0,0.0,0.0,Check-Out,2016-10-30,Amanda Wilson,Amanda_W@mail.com,588-347-2275,************2448,-0.8107109170009666
City Hotel,0.0,47.0,2016.0,February,9.0,26.0,1.0,2.0,2.0,0.0,0.0,SC,ESP,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,81.5,1.0,1.0,Check-Out,2016-02-29,Christina Wilson,Christina.Wilson@verizon.com,623-554-0420,************7104,1.1127152092705344
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5153131928131306
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3126034069692774
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2539245849253934
City Hotel,1.0,178.0,2016.0,April,18.0,28.0,0.0,3.0,1.0,0.0,0.0,BB,PRT,Offline TA/TO,TA/TO,0.0,1.0,0.0,A,A,0.0,Non Refund,19.0,,46.0,Transient,110.0,0.0,0.0,Canceled,2015-12-18,Heather Torres,Heather_Torres@yandex.com,721-165-8877,************2995,0.967295748221868
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8258400770741648
Resort Hotel,0.0,20.0,2016.0,November,46.0,8.0,0.0,4.0,2.0,0.0,0.0,BB,POL,Direct,Direct,0.0,0.0,0.0,E,E,1.0,No Deposit,250.0,,0.0,Transient,78.25,1.0,2.0,Check-Out,2016-11-12,Michael Ryan,Ryan.Michael66@yahoo.com,287-031-5933,************2553,0.7902519318036431
City Hotel,0.0,114.0,2016.0,August,35.0,22.0,1.0,3.0,2.0,0.0,0.0,BB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,168.0,,0.0,Transient,72.25,0.0,0.0,Check-Out,2016-08-26,Laura Gutierrez,LGutierrez@aol.com,424-398-2351,************7934,1.3357613496172946
Resort Hotel,0.0,210.0,2015.0,December,52.0,21.0,2.0,5.0,2.0,0.0,0.0,HB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,E,E,0.0,No Deposit,314.0,,0.0,Contract,75.07,0.0,1.0,Check-Out,2015-12-28,Lauren Luna,Luna.Lauren@verizon.com,566-155-8221,************1650,-0.1498926236114308
City Hotel,0.0,9.0,2017.0,January,1.0,6.0,2.0,2.0,1.0,0.0,0.0,SC,CHE,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,7.0,,0.0,Transient,45.86,0.0,1.0,Check-Out,2017-01-10,Michael Wallace,MichaelWallace80@zoho.com,409-198-5512,************7342,1.0808621362432878
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5388042539732439
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7384311937267851
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2176699979724743
City Hotel,1.0,66.0,2017.0,April,15.0,9.0,2.0,0.0,2.0,0.0,0.0,BB,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,Non Refund,,,0.0,Transient,100.0,0.0,0.0,Canceled,2017-02-02,David Patel,DPatel86@zoho.com,457-543-6018,************2382,-0.0100673638976947
City Hotel,1.0,69.0,2017.0,February,8.0,24.0,2.0,4.0,2.0,1.0,0.0,BB,PRT,Direct,Direct,0.0,0.0,0.0,A,A,0.0,No Deposit,,,0.0,Transient,94.2,0.0,1.0,Canceled,2017-02-17,Nicholas Walker,Nicholas.Walker@att.com,767-876-5224,************5862,0.5226407443835929
Resort Hotel,0.0,30.0,2017.0,February,7.0,16.0,2.0,3.0,1.0,0.0,0.0,BB,GBR,Direct,Direct,0.0,0.0,0.0,A,A,2.0,No Deposit,250.0,,0.0,Transient-Party,40.5,0.0,0.0,Check-Out,2017-02-21,Timothy Reyes,TReyes@gmail.com,718-590-8503,************8278,0.4612672698955207
City Hotel,0.0,422.0,2016.0,September,38.0,16.0,0.0,2.0,2.0,0.0,0.0,HB,FRA,Groups,TA/TO,0.0,0.0,0.0,A,A,1.0,No Deposit,1.0,,379.0,Transient-Party,90.0,0.0,1.0,Check-Out,2016-09-18,Rebecca Wagner,Wagner.Rebecca71@mail.com,429-062-1826,************9725,-1.0507644548549135
City Hotel,1.0,269.0,2016.0,November,48.0,24.0,0.0,2.0,1.0,0.0,0.0,HB,BRA,Direct,Direct,0.0,0.0,0.0,A,A,1.0,No Deposit,14.0,,0.0,Transient,93.0,0.0,0.0,Canceled,2016-11-14,Mary Watson,Mary_W@yahoo.com,453-373-0504,************6625,-0.1579181607586584
City Hotel,1.0,55.0,2016.0,April,15.0,6.0,0.0,1.0,1.0,0.0,0.0,HB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,56.0,,0.0,Transient-Party,0.0,0.0,0.0,Canceled,2016-03-28,Michael Armstrong,MArmstrong53@yahoo.com,373-256-0606,************8721,-0.0006417841003312
City Hotel,1.0,311.0,2015.0,August,35.0,24.0,1.0,1.0,2.0,0.0,0.0,BB,PRT,Groups,TA/TO,0.0,1.0,0.0,A,A,0.0,Non Refund,1.0,,0.0,Contract,62.0,0.0,0.0,Canceled,2015-01-01,Rachel Grimes,Rachel_G59@zoho.com,902-749-0063,************3353,-0.0955615660589142
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7317098907274222
City Hotel,0.0,126.0,2017.0,May,21.0,26.0,2.0,4.0,1.0,0.0,0.0,BB,DEU,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,117.0,0.0,0.0,Check-Out,2017-06-01,Matthew Johnson,Johnson.Matthew@yahoo.com,822-750-3552,************2403,-1.5839317287134913
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4021722382430306
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9659251431982512
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1489336666747358
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2776815618770904
City Hotel,0.0,32.0,2016.0,March,12.0,13.0,2.0,2.0,2.0,0.0,0.0,BB,FRA,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,D,0.0,No Deposit,28.0,,0.0,Transient,85.0,0.0,0.0,Check-Out,2016-03-17,Michael Estrada,Estrada.Michael@yandex.com,458-092-0080,************5132,-0.6542282070346126
Resort Hotel,1.0,48.0,2016.0,November,48.0,26.0,2.0,5.0,2.0,0.0,0.0,BB,BEL,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0.0,Transient,37.8,0.0,1.0,Canceled,2016-10-14,Kathleen Douglas,Kathleen_Douglas@protonmail.com,459-309-4209,************2032,0.8167176556560255
City Hotel,0.0,41.0,2015.0,October,43.0,19.0,1.0,2.0,2.0,0.0,0.0,BB,VEN,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Contract,103.5,0.0,2.0,Check-Out,2015-10-22,Nicole Gay,Nicole_G@yandex.com,918-104-8817,************4123,0.4542515048082176
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3271942291286067
City Hotel,1.0,102.0,2016.0,December,51.0,13.0,0.0,4.0,2.0,0.0,0.0,SC,PHL,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,74.8,0.0,3.0,Canceled,2016-11-10,Samantha Hoover,Hoover_Samantha51@zoho.com,495-397-1811,************2793,-0.7557564788161397
City Hotel,0.0,4.0,2016.0,April,16.0,16.0,1.0,1.0,1.0,0.0,0.0,SC,BRA,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,104.0,0.0,1.0,Check-Out,2016-04-18,William Jackson,WilliamJackson@gmail.com,170-153-0128,************1386,0.4671480712871622
Resort Hotel,0.0,3.0,2016.0,October,42.0,15.0,2.0,1.0,2.0,0.0,0.0,BB,USA,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,240.0,,0.0,Transient,90.0,0.0,2.0,Check-Out,2016-10-18,Kayla Rivera,KRivera48@outlook.com,725-501-5816,************9365,-0.9613140926036872
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3670701406105026
Resort Hotel,0.0,7.0,2017.0,March,9.0,2.0,1.0,3.0,2.0,0.0,0.0,BB,NLD,Groups,Corporate,0.0,0.0,0.0,D,D,0.0,No Deposit,,223.0,0.0,Transient-Party,47.0,0.0,0.0,Check-Out,2017-03-06,Paul Maxwell,PMaxwell@att.com,404-479-1995,************9579,-0.6772858276552867
City Hotel,0.0,277.0,2017.0,July,28.0,13.0,0.0,2.0,2.0,0.0,0.0,SC,GBR,Online TA,TA/TO,0.0,0.0,0.0,A,D,1.0,No Deposit,9.0,,0.0,Transient,89.1,0.0,2.0,Check-Out,2017-07-15,Travis Morgan,TMorgan@zoho.com,150-396-5454,************2453,-1.3600469716631944
Resort Hotel,0.0,0.0,2016.0,February,7.0,10.0,0.0,1.0,1.0,0.0,0.0,BB,PRT,Direct,Direct,1.0,0.0,4.0,A,D,0.0,No Deposit,,,0.0,Transient,35.1,0.0,0.0,Check-Out,2016-02-11,Deanna Ryan,Deanna_R96@zoho.com,265-998-0744,************9831,-0.3692406235656803
City Hotel,0.0,24.0,2016.0,September,36.0,1.0,0.0,3.0,2.0,0.0,0.0,BB,NLD,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,122.0,0.0,0.0,Check-Out,2016-09-04,Dr. Mike Jacobs,Dr.Jacobs@mail.com,981-554-3336,************2627,-0.8769267768316578
City Hotel,1.0,294.0,2016.0,December,53.0,26.0,1.0,0.0,2.0,0.0,0.0,HB,ESP,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,9.0,,0.0,Transient,112.5,0.0,0.0,Canceled,2016-03-30,Amy Fields,Fields.Amy75@yandex.com,119-720-9452,************1096,-0.6288224670608776
Resort Hotel,0.0,0.0,2017.0,January,4.0,27.0,0.0,2.0,2.0,0.0,0.0,BB,GBR,Direct,Direct,0.0,0.0,0.0,A,A,1.0,No Deposit,,,0.0,Transient-Party,53.0,0.0,0.0,Check-Out,2017-01-29,Joshua Smith,Smith.Joshua@xfinity.com,468-117-1159,************8912,1.580774080393883
Resort Hotel,0.0,0.0,2016.0,February,8.0,15.0,1.0,0.0,2.0,0.0,0.0,BB,SWE,Online TA,TA/TO,0.0,0.0,0.0,A,D,0.0,No Deposit,240.0,,0.0,Transient,54.0,1.0,0.0,Check-Out,2016-02-16,Jennifer Rodriguez,JRodriguez@xfinity.com,229-206-6995,************9789,0.2658290875172968
Resort Hotel,1.0,277.0,2016.0,June,25.0,12.0,2.0,2.0,2.0,0.0,0.0,Undefined,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,Non Refund,,,0.0,Transient,110.0,0.0,0.0,Canceled,2016-03-29,Christopher Edwards,Christopher_E58@yahoo.com,743-585-3937,************7184,-0.8370460915118699
City Hotel,1.0,123.0,2017.0,August,34.0,26.0,2.0,3.0,3.0,0.0,0.0,HB,FRA,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,9.0,,0.0,Transient,252.0,0.0,1.0,Canceled,2017-04-28,Bryan Obrien,Obrien.Bryan@protonmail.com,897-088-2410,************9423,1.6252544992343283
